AgencyGroupID,GroupCode,GroupName,GroupHead,ClusterCode,ParentGroupCode,DirectorateCode,Added_by,entry_stamp,last_modified_by,last_modified,DELETED,office_type
569,IV-A-FO-SMU,FO Social Marketing Unit,NULL,NULL,IV-A-FO-ORD,4,NULL,NULL,NULL,NULL,0,2
570,IV-B-FO-4PS-AS,FO Pantawid - Administrative Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
571,IV-B-FO-4PS-BDM,FO Pantawid - Beneficiary Data Management Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
572,IV-B-FO-4PS-CBS,FO Pantawid - Capability Building Division,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
573,IV-B-FO-4PS-CVS,FO Pantawid - Compliance Verification Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
574,IV-B-FO-4PS-FDS,FO Pantawid - Family Development Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
575,IV-B-FO-4PS-GRS,FO Pantawid - Grievance Redress Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
576,IV-B-FO-4PS-IPD,FO Pantawid - Institutional Partnership Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
577,IV-B-FO-4PS-MCCT,FO Pantawid - Modified Conditional Cash Transfer Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
578,IV-B-FO-4PS-OPS,FO Pantawid - Operation,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
579,IV-B-FO-4PS-PMES,FO Pantawid - Planning and Monitoring and Evaluation Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
580,IV-B-FO-4PS-POO-MAR,FO Pantawid-Provincial Operations Office - Marinduque,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
581,IV-B-FO-4PS-POO-OCCI,FO Pantawid-Provincial Operations Office - Occidental Mindoro,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
582,IV-B-FO-4PS-POO-ORMIN,FO Pantawid-Provincial Operations Office - Oriental Mindoro,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
583,IV-B-FO-4PS-POO-PAL,FO Pantawid-Provincial Operations Office - Palawan,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
584,IV-B-FO-4PS-POO-ROM,FO Pantawid-Provincial Operations Office - Romblon,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
585,IV-B-FO-4PS-RPMO,FO Pantawid Regional Program Management Office,NULL,NULL,IV-B-FO-PROSD,17,NULL,NULL,NULL,NULL,0,2
586,IV-B-FO-4PS-SMU,FO Pantawid - Social Marketing Unit,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
587,IV-B-FO-4PS-SSDMS,FO Pantawid - Social Services Delivery and Management Section,NULL,NULL,IV-B-FO-4PS,17,NULL,NULL,NULL,NULL,0,2
588,IV-B-FO-AD,FO Administrative Division,NULL,NULL,IV-B-FO-OARDA,17,NULL,NULL,NULL,NULL,0,2
589,IV-B-FO-AD-GSS,FO General Service Section,NULL,NULL,IV-B-FO-AD,17,NULL,NULL,NULL,NULL,0,2
590,IV-B-FO-AD-PS,FO Procurement Section,NULL,NULL,IV-B-FO-AD,17,NULL,NULL,NULL,NULL,0,2
591,IV-B-FO-AD-PSS,FO Property and Supply Section,NULL,NULL,IV-B-FO-AD,17,NULL,NULL,NULL,NULL,0,2
592,IV-B-FO-AD-RAMS,FO Records and Archives Management Section,NULL,NULL,IV-B-FO-AD,17,NULL,NULL,1825,7/14/2022 14:31,0,2
593,IV-B-FO-ALL,All DSWD Field Office IV-B,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,0,2
594,IV-B-FO-BAC,FO Bids and Awards Committee,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,0,2
595,IV-B-FO-CBS-MTA,FO Minors Travelling Abroad Office,NULL,NULL,IV-B-FO-PSD-COMBS,17,NULL,NULL,NULL,NULL,0,2
596,IV-B-FO-CBSS-ANVRC,FO A/NVRC Island Cluster,NULL,NULL,IV-B-FO-PSD-CBSS,17,NULL,NULL,NULL,NULL,0,2
597,IV-B-FO-CBSS-RHGW,FO Regional Home for Girls and Women,NULL,NULL,IV-B-FO-PSD-CBSS,17,NULL,NULL,NULL,NULL,0,2
598,IV-B-FO-CBSS-RSCC,FO Reception and Study Center for Children,NULL,NULL,IV-B-FO-PSD-CBSS,17,NULL,NULL,NULL,NULL,0,2
599,IV-B-FO-CBSS-RSCY,FO Regional Rehabilitation Center for Youth,NULL,NULL,IV-B-FO-PSD-CBSS,17,NULL,NULL,NULL,NULL,0,2
600,IV-B-FO-COA,FO Commision on Audit,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,0,2
601,IV-B-FO-COMBS-ARRS,FO Adoption Resource and Referral Section,NULL,NULL,IV-B-FO-PSD-COMBS,17,NULL,NULL,NULL,NULL,0,2
602,IV-B-FO-COMBS-SFP,FO Supplementary Feeding Program,NULL,NULL,IV-B-FO-PSD-COMBS,17,NULL,NULL,NULL,NULL,0,2
603,IV-B-FO-COMBS-SPO,FO Social Pension Office,NULL,NULL,IV-B-FO-PSD-COMBS,17,NULL,NULL,NULL,NULL,0,2
604,IV-B-FO-DRMD,FO Disaster Response Management Division (Gen Admin),NULL,NULL,IV-B-FO-OARDO,17,NULL,NULL,1830,7/14/2022 14:47,0,2
605,IV-B-FO-DRMD-DRIMS,FO Disaster Response Information and Management Section,NULL,NULL,IV-B-FO-DRMD,17,NULL,NULL,1830,7/14/2022 14:45,0,2
606,IV-B-FO-DRMD-DRRMS,FO Disaster Response and Rehabilitation Section,NULL,NULL,IV-B-FO-DRMD,17,NULL,NULL,1830,7/14/2022 14:44,0,2
607,IV-B-FO-DRMD-RROS,FO Regional Resource Operations Section,NULL,NULL,IV-B-FO-DRMD,17,NULL,NULL,1830,7/14/2022 14:46,0,2
608,IV-B-FO-FMD,FO Financial Management Division,NULL,NULL,IV-B-FO-OARDA,17,NULL,NULL,NULL,NULL,0,2
609,IV-B-FO-FMD-AS,FO Accounting Section,NULL,NULL,IV-B-FO-FMD,17,NULL,NULL,NULL,NULL,0,2
610,IV-B-FO-FMD-BS,FO Budget Section,NULL,NULL,IV-B-FO-FMD,17,NULL,NULL,NULL,NULL,0,2
611,IV-B-FO-FMD-CS,FO Cash Section,NULL,NULL,IV-B-FO-FMD,17,NULL,NULL,NULL,NULL,0,2
612,IV-B-FO-HRMDD,FO Human Resource Management and Development Division,NULL,NULL,IV-B-FO-OARDA,17,NULL,NULL,NULL,NULL,0,2
613,IV-B-FO-HRMDD-HRPPMS,FO Human Resource Planning and Performance Management Section,NULL,NULL,IV-B-FO-HRMDD,17,NULL,NULL,NULL,NULL,0,2
614,IV-B-FO-HRMDD-HRWS,FO Human Resource Welfare Section,NULL,NULL,IV-B-FO-HRMDD,17,NULL,NULL,NULL,NULL,0,2
615,IV-B-FO-HRMDD-LDS,FO Learning and Development Section,NULL,NULL,IV-B-FO-HRMDD,17,NULL,NULL,NULL,NULL,0,2
616,IV-B-FO-HRMDD-PAS,FO Personal Administration Section,NULL,NULL,IV-B-FO-HRMDD,17,NULL,NULL,NULL,NULL,0,2
617,IV-B-FO-IAU,FO Internal Audit Unit,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
618,IV-B-FO-KC,FO Kalhi-CIDSS PMO,NULL,NULL,IV-B-FO-PROSD,17,NULL,NULL,NULL,NULL,0,2
619,IV-B-FO-LU,FO Legal Unit,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
620,IV-B-FO-OARDA,FO Office of Assistant Regional Director for Administration,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
621,IV-B-FO-OARDO,FO Office of Assistant Regional Director for Operation,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
622,IV-B-FO-ORD,FO Office of the Regional Director,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,0,2
623,IV-B-FO-ORD-RSCWC,FO Regional Sub-Committee for the Welfare of Children,NULL,NULL,NULL,17,1825,7/14/2022 16:27,NULL,NULL,0,2
624,IV-B-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,NULL,17,1830,7/14/2022 14:42,NULL,NULL,0,2
625,IV-B-FO-ORD-TARA,FO Technical Assistance and Resource Augmentation,NULL,NULL,NULL,17,1825,7/14/2022 14:44,NULL,NULL,0,2
626,IV-B-FO-PPD,FO Policy and Plans Division,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
627,IV-B-FO-PPD-ICT,FO Information & Planning Communication Technology Section,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
628,IV-B-FO-PPD-NHTS,FO National Household Targetting Section,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
629,IV-B-FO-PPD-PDPS,FO  Policy Development and Planning Section,NULL,NULL,NULL,17,1827,7/14/2022 13:24,NULL,NULL,0,2
630,IV-B-FO-PPD-SS,FO Standard Section,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
631,IV-B-FO-PPD-UCT,FO Unconditional Cash Transfer,NULL,NULL,NULL,17,1825,7/14/2022 14:42,NULL,NULL,0,2
632,IV-B-FO-PROMSD,FO Promotive Service Division,NULL,NULL,IV-B-FO-OARDO,17,NULL,NULL,NULL,NULL,0,2
633,IV-B-FO-PROMSD-EPAHP,FO Enhance Partnership Against Hunger and Poverty,NULL,NULL,IV-B-FO-PROMSD,17,NULL,NULL,NULL,NULL,0,2
634,IV-B-FO-PROMSD-SLP,FO Sustainable Livelihood Program PMO,NULL,NULL,IV-B-FO-PROSD,17,NULL,NULL,NULL,NULL,0,2
635,IV-B-FO-PROSD-EPAHP,FO Enhanced Partnership Against Hunger and Poverty,NULL,NULL,NULL,17,1826,7/14/2022 14:52,1826,7/14/2022 14:54,1,2
636,IV-B-FO-PSD,FO Protective Service Division,NULL,NULL,IV-B-FO-OARDO,17,NULL,NULL,NULL,NULL,0,2
637,IV-B-FO-PSD-CBS,FO Capacity Building Section,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
638,IV-B-FO-PSD-CBSS,FO Center Based Services Section,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
639,IV-B-FO-PSD-CIS,FO Crisis Intervention Section,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
640,IV-B-FO-PSD-COMBS,FO Community Based Services Section,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
641,IV-B-FO-PSD-EPAHP,FO Enhanced Partnership Against Hunger and Poverty,NULL,NULL,NULL,17,1826,7/14/2022 14:48,1826,7/14/2022 14:51,1,2
642,IV-B-FO-PSD-MYC,FO MIMAROPA Youth Center,NULL,NULL,NULL,17,1825,7/18/2022 9:55,NULL,NULL,0,2
643,IV-B-FO-PSD-SFP,FO Supplementary Feeding Program,NULL,NULL,NULL,17,1826,7/14/2022 14:59,NULL,NULL,0,2
644,IV-B-FO-PSD-SP,FO Social Pension,NULL,NULL,NULL,17,1826,7/14/2022 14:42,NULL,NULL,0,2
645,IV-B-FO-SMU,FO Social Marketing Unit,NULL,NULL,IV-B-FO-ORD,17,NULL,NULL,NULL,NULL,0,2
646,IV-B-FO-SWAD-MAR,FO-Social Welfare and Development Office-Marinduque,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
647,IV-B-FO-SWAD-OCCI,FO-Social Welfare and Development Office-Occidental Mindoro,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
648,IV-B-FO-SWAD-ORMIN,FO-Social Welfare and Development Office-Oriental Mindoro,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
649,IV-B-FO-SWAD-PAL,FO-Social Welfare and Development Office-Palawan,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
650,IV-B-FO-SWAD-ROM,FO-Social Welfare and Development Office-Romblon,NULL,NULL,IV-B-FO-PSD,17,NULL,NULL,NULL,NULL,0,2
651,IX-FO-4PS-AS,FO Pantawid - Administrative Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
652,IX-FO-4PS-BDM,FO Pantawid - Beneficiary Data Management Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
653,IX-FO-4PS-CBS,FO Pantawid - Capability Building Division,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
654,IX-FO-4PS-CVS,FO Pantawid - Compliance Verification Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
655,IX-FO-4PS-FDS,FO Pantawid - Family Development Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
656,IX-FO-4PS-GRS,FO Pantawid - Grievance Redress Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
657,IX-FO-4PS-IPD,FO Pantawid - Institutional Partnership Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
658,IX-FO-4PS-MCCT,FO Pantawid - Modified Conditional Cash Transfer Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
659,IX-FO-4PS-OPS,FO Pantawid - Operation,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
660,IX-FO-4PS-PMES,FO Pantawid - Planning and Monitoring and Evaluation Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
661,IX-FO-4PS-RPMO,FO Pantawid Regional Program Management Office,NULL,NULL,IX-FO-PROSD,9,NULL,NULL,NULL,NULL,0,2
662,IX-FO-4PS-SMU,FO Pantawid - Social Marketing Unit,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
663,IX-FO-4PS-SSDMS,FO Pantawid - Social Services Delivery and Management Section,NULL,NULL,IX-FO-4PS,9,NULL,NULL,NULL,NULL,0,2
664,IX-FO-AD,FO Administrative Division,NULL,NULL,IX-FO-OARDA,9,NULL,NULL,NULL,NULL,0,2
665,IX-FO-AD-GSS,FO General Service Section,NULL,NULL,IX-FO-AD,9,NULL,NULL,NULL,NULL,0,2
666,IX-FO-AD-PS,FO Procurement Section,NULL,NULL,IX-FO-AD,9,NULL,NULL,NULL,NULL,0,2
667,IX-FO-AD-PSS,FO Property and Supply Section,NULL,NULL,IX-FO-AD,9,NULL,NULL,NULL,NULL,0,2
668,IX-FO-AD-RAMS,FO Records Management Section,NULL,NULL,IX-FO-AD,9,NULL,NULL,NULL,NULL,0,2
669,IX-FO-ALL,All DSWD Field Office IX,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,0,2
670,IX-FO-BAC,FO Bids and Awards Committee,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,0,2
671,IX-FO-CBS-MTA,FO Minors Travelling Abroad Office,NULL,NULL,IX-FO-PSD-COMBS,9,NULL,NULL,NULL,NULL,0,2
672,IX-FO-CBSS-ANVRC,FO A/NVRC Island Cluster,NULL,NULL,IX-FO-PSD-CBSS,9,NULL,NULL,NULL,NULL,0,2
673,IX-FO-CBSS-RHGW,FO Regional Home for Girls and Women,NULL,NULL,IX-FO-PSD-CBSS,9,NULL,NULL,NULL,NULL,0,2
674,IX-FO-CBSS-RSCC,FO Reception and Study Center for Children,NULL,NULL,IX-FO-PSD-CBSS,9,NULL,NULL,NULL,NULL,0,2
675,IX-FO-CBSS-RSCY,FO Regional Rehabilitation Center for Youth,NULL,NULL,IX-FO-PSD-CBSS,9,NULL,NULL,NULL,NULL,0,2
676,IX-FO-COA,FO Commision on Audit,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,0,2
677,IX-FO-COMBS-ARRS,FO Adoption Resource and Referral Section,NULL,NULL,IX-FO-PSD-COMBS,9,NULL,NULL,NULL,NULL,0,2
678,IX-FO-COMBS-SFP,FO Supplementary Feeding Program,NULL,NULL,IX-FO-PSD-COMBS,9,NULL,NULL,NULL,NULL,0,2
679,IX-FO-COMBS-SPO,FO Social Pension Office,NULL,NULL,IX-FO-PSD-COMBS,9,NULL,NULL,NULL,NULL,0,2
680,IX-FO-DRMD,FO Disaster Response Management Division,NULL,NULL,IX-FO-OARDO,9,NULL,NULL,NULL,NULL,0,2
681,IX-FO-DRMD-DRIMS,FO Regional Response & Information Management Section,NULL,NULL,IX-FO-DRMD,9,NULL,NULL,NULL,NULL,0,2
682,IX-FO-DRMD-DRRMS,FO Disaster Response Rehabilitation Managment Section,NULL,NULL,IX-FO-DRMD,9,NULL,NULL,NULL,NULL,0,2
683,IX-FO-DRMD-RROS,FO Regiona Resource Operation Section,NULL,NULL,IX-FO-DRMD,9,NULL,NULL,NULL,NULL,0,2
684,IX-FO-FMD,FO Financial Management Division,NULL,NULL,IX-FO-OARDA,9,NULL,NULL,NULL,NULL,0,2
685,IX-FO-FMD-AS,FO Accounting Section,NULL,NULL,IX-FO-FMD,9,NULL,NULL,NULL,NULL,0,2
686,IX-FO-FMD-BS,FO Budget Section,NULL,NULL,IX-FO-FMD,9,NULL,NULL,NULL,NULL,0,2
687,IX-FO-FMD-CS,FO Cash Section,NULL,NULL,IX-FO-FMD,9,NULL,NULL,NULL,NULL,0,2
688,IX-FO-HRMDD,FO Human Resource Management and Development Division,NULL,NULL,IX-FO-OARDA,9,NULL,NULL,NULL,NULL,0,2
689,IX-FO-HRMDD-HRPPMS,FO Human Resource Planning and Performance Management Section,NULL,NULL,IX-FO-HRMDD,9,NULL,NULL,NULL,NULL,0,2
690,IX-FO-HRMDD-HRWS,FO Human Resource Welfare Section,NULL,NULL,IX-FO-HRMDD,9,NULL,NULL,NULL,NULL,0,2
691,IX-FO-HRMDD-LDS,FO Learning and Development Section,NULL,NULL,IX-FO-HRMDD,9,NULL,NULL,NULL,NULL,0,2
692,IX-FO-HRMDD-PAS,FO Personal Administration Section,NULL,NULL,IX-FO-HRMDD,9,NULL,NULL,NULL,NULL,0,2
693,IX-FO-IAU,FO Internal Audit Unit,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
694,IX-FO-KC,FO Kalhi-CIDSS PMO,NULL,NULL,IX-FO-PROSD,9,NULL,NULL,NULL,NULL,0,2
695,IX-FO-LU,FO Legal Unit,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
696,IX-FO-OARDA,FO Office of Assistant Regional Director for Administration,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
697,IX-FO-OARDO,FO Office of Assistant Regional Director for Operation,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
698,IX-FO-ORD,FO Office of the Regional Director,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,0,2
699,IX-FO-ORD-STU,FO Social Technology Unit,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
700,IX-FO-PPD,FO Policy and Plans Division,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
701,IX-FO-PPD-ICT,FO Information & Planning Communication Technology Section,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
702,IX-FO-PPD-NHTS,FO National Household Targetting Section,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
703,IX-FO-PPD-PDPS,FO Policy Development and Planning Section,NULL,NULL,IX-FO-PPD,9,NULL,NULL,NULL,NULL,0,2
704,IX-FO-PPD-SS,FO Standard Section,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
705,IX-FO-PPD-UCT,FO Unconditional Cash Transfer,NULL,NULL,IX-FO-PPD,9,NULL,NULL,NULL,NULL,0,2
706,IX-FO-PROMSD,FO Promotive Service Division,NULL,NULL,IX-FO-OARDO,9,NULL,NULL,NULL,NULL,0,2
707,IX-FO-PROMSD-EPAHP,FO Enhance Partnership Against Hunger and Poverty,NULL,NULL,IX-FO-PROMSD,9,NULL,NULL,NULL,NULL,0,2
708,IX-FO-PROMSD-SLP,FO Sustainable Livelihood Program PMO,NULL,NULL,IX-FO-PROSD,9,NULL,NULL,NULL,NULL,0,2
709,IX-FO-PSD,FO Protective Service Division,NULL,NULL,IX-FO-OARDO,9,NULL,NULL,NULL,NULL,0,2
710,IX-FO-PSD-CBS,FO Capacity Building Section,NULL,NULL,IX-FO-PSD,9,NULL,NULL,NULL,NULL,0,2
711,IX-FO-PSD-CBSS,FO Center Based Services Section,NULL,NULL,IX-FO-PSD,9,NULL,NULL,NULL,NULL,0,2
712,IX-FO-PSD-CIS,FO Crisis Intervention Section,NULL,NULL,IX-FO-PSD,9,NULL,NULL,NULL,NULL,0,2
713,IX-FO-PSD-COMBS,FO Community Based Services Section,NULL,NULL,IX-FO-PSD,9,NULL,NULL,NULL,NULL,0,2
714,IX-FO-SMU,FO Social Marketing Unit,NULL,NULL,IX-FO-ORD,9,NULL,NULL,NULL,NULL,0,2
715,JJWC,JUVENILE JUSTICE AND WELFARE COUNCIL,NULL,NULL,NULL,CO,8,9/21/2021 10:26,4,5/2/2022 14:25,0,5
716,KC-NPMO,KALAHI-CIDSS - National Program Management Office,DIR. JANET P. ARMAS,NULL,OASSPECPRO,CO,68,8/29/2015 14:24,68,NULL,0,2
717,LS,Legal Service,OIC-DIR. MARIA CASSANDRA M. URBIZTONDO,NULL,OUSGASS,CO,16,9/12/2014 16:52,68,NULL,0,2
718,LS-LAD,Legal Service-Legal Assistance Division,MARIA CASSANDRA M. URBIZTONDO,NULL,LS,CO,68,5/6/2019 7:27,68,NULL,0,3
719,LS-LDM,Legal Service-Legal Management Division,ANDREA NIKKA A. YARANON,NULL,LS,CO,68,5/6/2019 7:28,68,NULL,0,3
720,NCR-FO-4PS-AS,FO Pantawid - Administrative Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
721,NCR-FO-4PS-BDM,FO Pantawid - Beneficiary Data Management Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
722,NCR-FO-4PS-CBS,FO Pantawid - Capability Building Division,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
723,NCR-FO-4PS-CVS,FO Pantawid - Compliance Verification Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
724,NCR-FO-4PS-FDS,FO Pantawid - Family Development Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
725,NCR-FO-4PS-GRS,FO Pantawid - Grievance Redress Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
726,NCR-FO-4PS-IPD,FO Pantawid - Institutional Partnership Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
727,NCR-FO-4PS-MCCT,FO Pantawid - Modified Conditional Cash Transfer Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
728,NCR-FO-4PS-OPS,FO Pantawid - Operation,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
729,NCR-FO-4PS-PMES,FO Pantawid - Planning and Monitoring and Evaluation Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
730,NCR-FO-4PS-RPMO,FO Pantawid Regional Program Management Office,NULL,NULL,NCR-FO-PROSD,13,NULL,NULL,NULL,NULL,0,2
731,NCR-FO-4PS-SMU,FO Pantawid - Social Marketing Unit,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
732,NCR-FO-4PS-SSDMS,FO Pantawid - Social Services Delivery and Management Section,NULL,NULL,NCR-FO-4PS,13,NULL,NULL,NULL,NULL,0,2
733,NCR-FO-AD,FO Administrative Division,NULL,NULL,NCR-FO-OARDA,13,NULL,NULL,NULL,NULL,0,2
734,NCR-FO-AD-GSS,FO General Service Section,NULL,NULL,NCR-FO-AD,13,NULL,NULL,NULL,NULL,0,2
735,NCR-FO-AD-PS,FO Procurement Section,NULL,NULL,NCR-FO-AD,13,NULL,NULL,NULL,NULL,0,2
736,NCR-FO-AD-PSS,FO Property and Supply Section,NULL,NULL,NCR-FO-AD,13,NULL,NULL,NULL,NULL,0,2
737,NCR-FO-AD-RAMS,FO Records Management Section,NULL,NULL,NCR-FO-AD,13,NULL,NULL,NULL,NULL,0,2
738,NCR-FO-ALL,All DSWD Field Office NCR,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,0,2
739,NCR-FO-BAC,FO Bids and Awards Committee,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,0,2
740,NCR-FO-CBS-MTA,FO Minors Travelling Abroad Office,NULL,NULL,NCR-FO-PSD-COMBS,13,NULL,NULL,NULL,NULL,0,2
741,NCR-FO-CBSS-ANVRC,FO A/NVRC Island Cluster,NULL,NULL,NCR-FO-PSD-CBSS,13,NULL,NULL,NULL,NULL,0,2
742,NCR-FO-CBSS-EGV,FO CBSS Elsie Gaches VIllage,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
743,NCR-FO-CBSS-HFC,FO CBSS Haven for Children,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
744,NCR-FO-CBSS-INA,FO CBSS INA Healing Center,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
745,NCR-FO-CBSS-JFC,FO CBSS Jose Fabella Center,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
746,NCR-FO-CBSS-MH,FO CBSS Marillac Hills ,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
747,NCR-FO-CBSS-RHGW,FO Regional Home for Girls and Women,NULL,NULL,NCR-FO-PSD-CBSS,13,NULL,NULL,NULL,NULL,0,2
748,NCR-FO-CBSS-RSCC,FO Reception and Study Center for Children,NULL,NULL,NCR-FO-PSD-CBSS,13,NULL,NULL,NULL,NULL,0,2
749,NCR-FO-CBSS-RSCY,FO Regional Rehabilitation Center for Youth,NULL,NULL,NCR-FO-PSD-CBSS,13,NULL,NULL,NULL,NULL,0,2
750,NCR-FO-CBSS-RSW,FO CBSS Rehabilitation Sheltered Workshop,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
751,NCR-FO-CBSS-SC,FO CBSS Sanctuary Center,NULL,NULL,IV-B-FO-PSD,13,NULL,NULL,NULL,NULL,0,2
752,NCR-FO-COA,FO Commision on Audit,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,0,2
753,NCR-FO-COMBS-ARRS,FO Adoption Resource and Referral Section,NULL,NULL,NCR-FO-PSD-COMBS,13,NULL,NULL,NULL,NULL,0,2
754,NCR-FO-COMBS-SFP,FO Supplementary Feeding Program,NULL,NULL,NCR-FO-PSD-COMBS,13,NULL,NULL,NULL,NULL,0,2
755,NCR-FO-COMBS-SPO,FO Social Pension Office,NULL,NULL,NCR-FO-PSD-COMBS,13,NULL,NULL,NULL,NULL,0,2
756,NCR-FO-DRMD,FO Disaster Response Management Division,NULL,NULL,NCR-FO-OARDO,13,NULL,NULL,NULL,NULL,0,2
